-9.618091583251953125e-02,-6.913952231407165527e-01,-1.233445644378662109e+00,-1.672532796859741211e+00,5.363241955637931824e-02,-5.840851366519927979e-02,9.824586510658264160e-01,1.607298105955123901e-01,5.937559902667999268e-02,-3.886768817901611328e-01
-4.320991992950439453e+00,-2.884151458740234375e+00,8.046998977661132812e+00,-1.528257846832275391e+00,1.594140052795410156e+00,-9.677423238754272461e-01,-4.745159149169921875e+00,2.202143907546997070e+00,8.274388313293457031e-01,3.034754514694213867e+00
-5.536922454833984375e+00,-3.763864517211914062e+00,7.557334423065185547e+00,-1.560551881790161133e+00,1.757059693336486816e+00,-5.632054805755615234e-01,-4.739426612854003906e+00,2.246683120727539062e+00,3.390593826770782471e-02,2.856882095336914062e+00
-3.378697872161865234e+00,-1.647746562957763672e+00,8.378964424133300781e+00,-2.277132749557495117e+00,1.597180962562561035e+00,-1.970335245132446289e+00,-4.037719249725341797e+00,2.700014829635620117e+00,1.457572698593139648e+00,3.467356920242309570e+00
-4.928825855255126953e+00,-3.657110214233398438e+00,7.353563308715820312e+00,-1.690450429916381836e+00,1.697087049484252930e+00,-6.790709495544433594e-01,-4.591437339782714844e+00,1.999934077262878418e+00,2.166871577501296997e-01,2.686211824417114258e+00
-2.786295413970947266e+00,-8.159071803092956543e-01,8.521589279174804688e+00,-2.518446922302246094e+00,1.413986802101135254e+00,-2.623164892196655273e+00,-3.775157690048217773e+00,2.826188564300537109e+00,1.950872302055358887e+00,3.777834653854370117e+00
-6.581963539123535156e+00,-4.566300868988037109e+00,7.518332958221435547e+00,-1.176297187805175781e+00,1.491587519645690918e+00,-4.715581238269805908e-01,-5.562544345855712891e+00,1.890366077423095703e+00,-4.355347752571105957e-01,2.599317073822021484e+00
-5.283049106597900391e+00,-3.336156606674194336e+00,8.317790985107421875e+00,-1.890517711639404297e+00,1.766953110694885254e+00,-9.552104473114013672e-01,-5.163947105407714844e+00,2.306345224380493164e+00,5.847540497779846191e-01,3.178569555282592773e+00
-2.732528924942016602e+00,-1.034413337707519531e+00,8.463263511657714844e+00,-2.364509344100952148e+00,1.478862643241882324e+00,-2.410924911499023438e+00,-3.723234176635742188e+00,2.677350997924804688e+00,1.868782281875610352e+00,3.616135358810424805e+00
-1.477733135223388672e+00,7.592917978763580322e-02,7.737130165100097656e+00,-2.478488922119140625e+00,1.295162439346313477e+00,-3.098001480102539062e+00,-2.861957073211669922e+00,2.681862831115722656e+00,2.401804924011230469e+00,3.654408216476440430e+00
-4.287891864776611328e+00,-2.378062248229980469e+00,8.409003257751464844e+00,-2.219086885452270508e+00,1.697053074836730957e+00,-1.484868049621582031e+00,-4.590098381042480469e+00,2.639019012451171875e+00,1.043454766273498535e+00,3.244632482528686523e+00
-3.707325458526611328e+00,-1.853501319885253906e+00,8.436292648315429688e+00,-2.177474498748779297e+00,1.536895155906677246e+00,-1.736426830291748047e+00,-4.141529083251953125e+00,2.693961381912231445e+00,1.417224168777465820e+00,3.445397377014160156e+00
-5.566181659698486328e+00,-4.083889484405517578e+00,5.836322307586669922e+00,-1.338853120803833008e+00,1.586247920989990234e+00,3.045721352100372314e-02,-4.033334255218505859e+00,2.026395082473754883e+00,-5.357423424720764160e-01,2.100347757339477539e+00
-3.443619966506958008e+00,-1.442373037338256836e+00,8.729317665100097656e+00,-2.439077854156494141e+00,1.545022964477539062e+00,-2.235324859619140625e+00,-4.143705844879150391e+00,2.656175613403320312e+00,1.718807935714721680e+00,3.713851451873779297e+00
-1.938005685806274414e+00,-1.832687258720397949e-01,7.973835945129394531e+00,-2.536346197128295898e+00,1.342096328735351562e+00,-2.955754518508911133e+00,-3.108751773834228516e+00,2.713082790374755859e+00,2.258353710174560547e+00,3.679029703140258789e+00
