0	-15.32319	14.350051	10.7757845	4.252197	-1.818767	11.8995905	2.1529434	3.186807	-0.8854017	-27.708363
1	-1.0288675	28.709011	8.296368	6.0065155	0.040204886	-5.012506	2.3892632	-0.35252056	15.832838	-0.14369558
2	-2.4248378	-5.5856953	2.8990855	6.8717113	3.354463	10.520854	1.662598	1.184748	47.126247	6.265902
3	3.5734282	29.901608	16.653278	-7.2630873	15.193427	-2.208172	0.2701895	-0.37943974	8.179095	-1.6552796
4	-6.140007	17.282373	8.671531	6.0442977	0.5397873	-7.387538	1.9236064	1.3012363	14.127027	-6.501276
5	0.16229962	1.5154352	9.968971	-4.94634	3.031156	-28.843136	1.4016731	1.4974856	18.472536	-10.069076
6	-1.7358109	20.74733	20.882803	7.2875085	6.1305866	-4.7318826	2.6072571	0.59501904	1.1960646	-4.1299996
7	-17.804667	20.348377	13.063406	3.6901293	13.5322695	-4.1391573	2.3392832	3.660452	1.0635443	6.71938
8	-4.194327	10.85816	3.1910324	-3.4719074	5.6048408	-8.611461	0.8567051	2.2927737	17.629017	-15.96136
9	-2.3267422	18.563822	8.495078	21.073484	6.4328785	-10.122098	2.6645415	1.4429032	1.75998	-2.0373633
