0	10.132974	15.340893	-86.12019	-54.475567	-47.981464	-9.553097	-26.46224	40.106754	17.244804	93.32254
1	18.266146	17.002832	-67.524124	-47.549988	-30.438183	-13.511638	-23.031069	29.764801	22.161852	75.10017
2	10.4233265	7.9821196	-87.84581	-45.185356	-46.674107	-13.1251135	-28.086655	36.123657	10.323149	91.588
3	17.546461	17.521492	-92.253586	-47.33245	-43.949482	-12.187578	-23.801464	28.025309	21.066654	90.06876
4	15.633331	12.67095	-84.89235	-57.25738	-45.161793	-8.959213	-28.21167	43.222267	19.497723	93.308975
5	8.264818	13.797815	-69.33583	-33.63005	-36.77068	-4.4157195	-19.672012	15.350495	12.406329	65.333084
6	16.935057	15.808054	-61.43932	-43.04683	-26.717796	-13.689974	-20.236217	26.832668	20.72892	67.028595
7	19.123432	17.219406	-67.25286	-45.260025	-28.88783	-14.300039	-21.791918	28.294556	25.042229	72.00891
8	12.893053	9.720574	-69.60725	-53.35684	-35.85697	-5.694109	-19.094109	26.301945	15.070996	83.11687
9	21.251719	16.80541	-77.88946	-52.675358	-40.839806	-11.236271	-28.5772	32.3774	21.669107	87.377525
10	13.329839	12.022192	-91.638145	-58.515793	-45.798508	-12.324148	-36.140045	46.47981	18.569996	103.236275
11	23.891123	19.418278	-106.69087	-72.97399	-46.396	-21.935604	-32.584316	41.44647	27.113928	115.83117
12	10.490121	-1.7485294	-123.924644	-57.82647	-65.770096	-4.7934484	-38.59254	48.654526	-3.5856957	120.43901
13	21.136131	15.664005	-76.4724	-51.12563	-37.907776	-12.869144	-24.209026	31.361856	22.997976	83.5093
14	6.6822658	12.328888	-101.79108	-54.245987	-59.268322	-5.2040877	-32.590244	41.383106	7.038125	103.772285
15	24.203318	6.738828	-93.64763	-53.531208	-52.05888	-12.784735	-35.956833	32.994194	6.776724	63.367085
16	19.022774	15.399058	-67.47585	-47.744045	-30.649971	-13.438308	-24.296331	27.841099	21.937029	73.375885
17	13.9771185	11.819178	-76.832275	-56.933296	-40.40787	-9.742838	-22.87359	26.427595	21.0945	87.4071
18	33.223392	3.7764723	-204.61977	-110.123375	-105.82497	-35.501305	-57.868927	73.23529	17.873758	194.32469
19	18.533144	13.707317	-79.675156	-36.91951	-38.765266	-12.973193	-19.579668	21.74564	13.935828	74.55924
20	9.60776	-7.084266	-102.01292	-49.39902	-53.02154	-18.863014	-31.469877	24.597055	-0.5633851	101.48287
21	24.844492	39.26102	-70.13816	-54.158813	-42.66928	-3.3669314	-34.33918	20.734558	26.513924	82.53201
22	31.625591	-3.6002455	-145.12022	-100.911415	-20.295662	-15.661944	-23.01506	63.09261	35.098145	148.78636
23	20.794025	17.823744	-219.17651	-75.78327	-133.25723	-19.798136	-85.19586	39.73801	-9.24511	225.06464
24	12.130734	13.133544	-62.56619	-38.285355	-33.7241	-5.8085146	-18.870096	20.709492	9.310391	71.482155
25	13.955014	74.9494	-310.73068	-194.99669	-196.81696	-20.095083	-112.97602	112.55088	43.763424	315.90558
26	21.665266	20.826841	-79.93966	-60.693607	-36.939682	-14.013732	-27.655376	36.15392	29.976439	88.69825
27	14.835883	2.9706244	-104.4183	-62.002323	-56.986046	-7.138306	-28.237257	44.510036	4.64413	116.10543
28	16.949291	18.502691	-61.671658	-43.067963	-28.442703	-14.147167	-22.02922	26.865408	22.463942	68.98346
29	24.451408	6.1545825	-72914.53	-82.27945	-45.443356	-31.557793	-37.67247	97.544685	26.456705	124.693504
30	20.29083	16.872187	-67.66712	-47.85646	-33.470776	-11.616558	-22.946602	30.058609	24.018127	73.11334
31	2.0670764	-4.415816	-65.907684	-45.6661	-43.64111	-2.9858022	-25.346182	14.658616	-6.0523915	78.990746
32	20.584524	18.025866	-84.26709	-55.575554	-40.49211	-15.267224	-26.826391	36.139965	24.573833	94.16159
33	71.46144	49.44352	-344.99435	-125.748634	-187.50269	-65.12144	-76.84777	107.35572	55.6545	319.8368
34	17.599464	25.65581	-80.7575	-58.554047	-49.152927	-13.680688	-33.02301	29.658638	21.953375	89.17616
35	20.022888	22.091146	-56.058773	-48.765648	-33.480053	-8.495968	-26.97391	18.699736	20.650837	62.243877
36	57.772026	-28.048311	-343.76804	-151.77094	-266.4439	-29.320133	-99.91228	91.29805	-51.84427	297.24435
37	22.309814	13.262282	-103.58127	-66.16307	-47.207344	-20.046656	-35.68919	44.376892	23.950813	107.90408
38	19.225502	19.38203	-69.21113	-49.322098	-31.771357	-14.247045	-22.942076	31.815964	26.710323	75.9492
39	65.53463	69.23325	-179.1797	-93.155624	-95.02999	-5.630346	-54.720673	80.03222	76.68823	201.25945
40	24.305134	23.177404	-96.06536	-67.03063	-42.4936	-21.260653	-34.14364	43.591633	30.34058	106.81145
41	21.16166	19.162807	-84.44199	-56.036446	-41.04304	-15.948301	-28.16903	36.158943	24.384048	94.461815
42	21.510252	24.030352	-94.42034	-69.64987	-44.27613	-16.296762	-32.297016	46.229935	30.150305	108.37456
43	19.367985	17.10656	-66.96883	-45.487877	-32.03133	-11.707717	-24.045664	26.331059	21.074276	76.061165
44	38.223667	23.125021	-76.68479	-46.93132	-60.643818	-4.5466995	-42.820896	27.08605	7.341416	90.903305
45	22.502007	20.049839	-84.022255	-58.886353	-37.993153	-17.71355	-27.757431	37.850094	28.477596	91.26216
46	10.971097	-0.012554955	-141.72368	-52.380577	-80.821754	-21.37086	-52.65656	48.368923	-3.2820299	132.7919
47	-11.152541	16.52523	-34.802322	-30.689476	-13.884161	-10.228402	-51.295742	17.586248	-5.3559074	19.846972
48	49.957825	34.077187	-66.64128	-45.27985	-37.1555	10.728614	-64.68973	15.632583	27.310394	72.65037
49	21.410688	20.98333	-79.17308	-56.76218	-36.782963	-15.496542	-27.401009	35.55823	25.82716	89.03372
50	20.591133	12.981772	-107.93984	-64.93397	-53.266407	-18.836617	-35.681236	35.170013	18.732033	115.43588
51	22.229862	7.6060557	-96.03253	-59.196495	-44.263607	-16.7607	-30.185467	40.46167	20.728945	102.55408
52	20.066273	19.81326	-72.182434	-52.368557	-34.86793	-14.308639	-28.37424	31.588196	26.336422	82.53274
53	12.820594	-9.418961	-97.71155	-49.703667	-44.118603	-5.1031156	-27.968842	35.738834	1.8480576	104.7118
54	22.753996	19.959099	-93.09972	-61.167255	-45.31805	-15.301224	-31.43285	41.80062	26.838518	101.7476
55	13.940382	3.9278321	-69.95963	-22.392776	-36.23564	-9.016415	-26.248003	23.205912	0.9490558	63.651157
56	27.119797	-50.417686	-62.682304	-29.117805	-33.28038	-6.9688597	-17.373016	20.349436	5.0859566	55.846245
57	20.7018	19.230436	-92.56499	-60.809586	-43.954124	-17.606813	-32.918625	41.95163	25.570765	101.50069
58	45.482754	3.7378137	-210.33546	-93.069916	-111.37612	-47.217735	-55.012543	55.63158	27.854607	204.70418
60	21.103298	17.138771	-76.07313	-54.12427	-35.539566	-14.058413	-24.01719	33.73474	24.701385	82.78385
61	24.813936	24.02033	-100.89617	-69.6829	-45.15467	-19.71721	-34.395367	45.389214	33.31469	112.116745
62	17.82814	14.292829	-72.75419	-52.015636	-35.550385	-13.653224	-23.80471	25.876968	18.888857	82.10879
63	26.04828	9.129152	-79.38335	-38.14256	-34.826027	-16.44107	-37.44009	19.810127	8.981386	79.0527
64	30.928091	23.120222	-96.85973	-66.833374	-64.230225	-4.7978306	-35.495407	41.58081	15.51207	105.49409
65	38.712494	-5.96945	-214.76984	-92.9729	-100.180595	-23.565752	-61.346104	78.395515	7.568772	198.83997
66	85.45375	27.51538	-194.10393	-191.94966	-105.60629	36.08531	-31.601706	90.20154	75.42568	637.92847
67	-10.017738	-38.34035	-118.311386	-53.21874	-79.542625	-0.9647911	-70.15301	42.923958	-22.389515	112.8073
68	18.522789	18.673525	-71.530754	-48.093098	-30.941507	-15.192728	-23.36949	30.274075	24.976065	75.55863
69	20.444925	15.20436	-85.03677	-54.18654	-43.593067	-14.632998	-27.792545	37.455673	21.174234	94.185005
70	24.091764	23.941986	-97.67304	-69.27912	-46.340443	-19.01186	-32.999016	46.45444	31.962568	110.55912
71	19.843487	17.636883	-75.755264	-47.28286	-35.668785	-15.60494	-24.210018	30.73492	24.635628	82.15063
72	7.3680115	-18.124945	-129.00829	-45.098003	-61.04509	-12.955913	-47.41431	20.949808	-24.150047	134.42377
73	15.745067	17.582138	-61.4051	-41.27136	-25.827019	-13.212157	-20.777704	24.03165	22.099747	64.495346
74	6.266832	-0.32086784	-73.32364	-51.9512	-40.31865	-10.485384	-28.522306	21.95063	6.646098	84.66271
75	54.189278	62.807163	-285.3123	-156.75427	-112.44649	-38.707798	-69.502556	87.297676	63.796253	280.72333
76	19.4468	14.336315	-69.942856	-43.090775	-38.444637	-6.942201	-26.0969	26.998857	16.648764	81.24966
77	21.297832	20.867563	-84.45971	-60.243736	-38.576195	-16.849705	-29.877485	39.53715	26.891153	94.76437
78	20.64167	18.78341	-68.03187	-46.281948	-32.94482	-11.816964	-24.592993	28.943916	23.140127	73.34867
79	2.3241916	-10.842784	-95.72856	-58.534534	-57.388813	-8.403579	-27.951546	22.59684	-10.38613	110.80031
80	22.211231	12.883167	-93.98028	-58.785507	-46.83497	-16.43828	-33.4704	41.023785	20.83591	99.8474
81	15.109413	15.230301	-92.095345	-58.415173	-49.3749	-15.284705	-27.254837	38.616806	19.312117	100.15819
82	23.644985	13.0297165	-92.982735	-59.450737	-43.443718	-15.030109	-28.311022	29.660236	20.829329	95.29489
83	19.425621	19.75078	-83.3355	-59.64786	-39.817917	-18.02742	-27.078098	30.858395	23.87982	91.4612
85	19.395575	18.200747	-88.56731	-54.703884	-43.895687	-16.561977	-27.68367	36.115288	23.619581	99.59818
86	15.137314	12.540073	-60.818947	-35.349552	-40.27346	-2.2209413	-27.290365	10.935864	10.254735	77.87109
87	14.936536	21.303827	-66.842415	-43.92662	-43.908104	-2.9315467	-36.444168	29.997343	24.267628	67.8528
88	16.428476	16.299309	-61.040478	-41.88099	-27.794918	-12.867423	-20.734911	25.90585	20.64344	66.56708
89	19.8	19.042522	-86.1763	-60.1697	-41.146	-15.599959	-29.751766	40.576546	24.713625	98.45544
90	12.865854	1.885757	-75.565155	-52.809418	-37.19108	-10.684958	-24.16593	27.784199	12.785484	82.47755
91	7.938035	4.3718824	-88.18663	-42.307156	-47.32485	-14.022665	-30.851223	34.30289	3.0557983	92.30134
