6.205208301544189453e-01,1.246176242828369141e+00,-3.017199993133544922e+00,-8.687281608581542969e-01,3.624240875244140625e+00,2.037752151489257812e+00,1.301704525947570801e+00,-2.771641254425048828e+00,1.632636427879333496e+00,4.565694928169250488e-01
3.807690441608428955e-01,6.527731418609619141e-01,-2.559512376785278320e+00,2.271848917007446289e-01,3.689182281494140625e+00,2.189182281494140625e+00,7.352631092071533203e-01,-2.849470615386962891e+00,1.663626551628112793e+00,1.153792619705200195e+00
4.792868494987487793e-01,9.556680321693420410e-01,-2.758902788162231445e+00,-4.710937440395355225e-01,3.511215209960937500e+00,1.814590811729431152e+00,1.191907048225402832e+00,-2.777837276458740234e+00,1.686211228370666504e+00,9.121569395065307617e-01
3.903097212314605713e-01,8.249917626380920410e-01,-2.610082149505615234e+00,7.117035984992980957e-02,3.677053213119506836e+00,2.208279132843017578e+00,8.658375740051269531e-01,-2.950380325317382812e+00,1.703168749809265137e+00,1.140302300453186035e+00
5.246211886405944824e-01,9.369848370552062988e-01,-2.659894227981567383e+00,-3.601199090480804443e-01,3.648699998855590820e+00,2.126050472259521484e+00,1.008984684944152832e+00,-2.815743923187255859e+00,1.650820136070251465e+00,8.888170719146728516e-01
8.432370424270629883e-01,1.324765563011169434e+00,-3.177733421325683594e+00,-1.712726354598999023e+00,3.297459125518798828e+00,1.592471837997436523e+00,1.405667185783386230e+00,-2.171648502349853516e+00,1.202481627464294434e+00,-4.549939036369323730e-01
8.147742748260498047e-01,1.470568656921386719e+00,-3.480977296829223633e+00,-1.469511866569519043e+00,3.610399723052978516e+00,1.894763588905334473e+00,1.535255074501037598e+00,-2.650739669799804688e+00,1.537537693977355957e+00,-9.220489859580993652e-02
6.612604260444641113e-01,1.257722139358520508e+00,-3.091807365417480469e+00,-1.005585908889770508e+00,3.579843521118164062e+00,1.926705956459045410e+00,1.320525646209716797e+00,-2.707894802093505859e+00,1.546630501747131348e+00,2.794129848480224609e-01
8.286348581314086914e-01,1.280167698860168457e+00,-3.142291545867919922e+00,-1.520583033561706543e+00,3.319512844085693359e+00,1.588592886924743652e+00,1.405291795730590820e+00,-2.293832778930664062e+00,1.260655522346496582e+00,-3.520854711532592773e-01
6.472157835960388184e-01,1.318853259086608887e+00,-3.201737642288208008e+00,-8.633781671524047852e-01,3.673194169998168945e+00,2.100883960723876953e+00,1.388014674186706543e+00,-2.868300914764404297e+00,1.666882157325744629e+00,4.038026928901672363e-01
4.392032027244567871e-01,3.763570189476013184e-01,-2.184083223342895508e+00,5.796470642089843750e-01,3.635999441146850586e+00,2.315411567687988281e+00,4.188688993453979492e-01,-2.700865268707275391e+00,1.647841334342956543e+00,1.646424770355224609e+00
7.458383440971374512e-01,1.899719387292861938e-01,-1.822331428527832031e+00,2.663272023200988770e-01,3.369963884353637695e+00,1.902564883232116699e+00,3.702734112739562988e-01,-2.235624313354492188e+00,1.178196907043457031e+00,1.297294616699218750e+00
5.327999591827392578e-01,1.211210608482360840e+00,-3.119442462921142578e+00,-7.221106290817260742e-01,3.746395826339721680e+00,2.067794322967529297e+00,1.258612394332885742e+00,-2.992527961730957031e+00,1.672123789787292480e+00,5.946403741836547852e-01
8.034886121749877930e-01,3.639219403266906738e-01,-2.133785724639892578e+00,-3.576686978340148926e-02,3.134694337844848633e+00,1.733835816383361816e+00,5.818411111831665039e-01,-2.399411678314208984e+00,1.074461340904235840e+00,9.885989427566528320e-01
4.803059399127960205e-01,9.338260293006896973e-01,-2.759755373001098633e+00,-1.532148718833923340e-01,3.591352224349975586e+00,2.121209621429443359e+00,1.001300334930419922e+00,-2.727833271026611328e+00,1.636107563972473145e+00,8.327240943908691406e-01
8.469591140747070312e-01,1.497776150703430176e+00,-3.399150848388671875e+00,-1.661615014076232910e+00,3.600102186203002930e+00,1.803182840347290039e+00,1.465149760246276855e+00,-2.483025550842285156e+00,1.439301133155822754e+00,-3.254712224006652832e-01
6.545625925064086914e-01,1.856520622968673706e-01,-1.765518307685852051e+00,2.902059853076934814e-01,3.199778318405151367e+00,2.034527778625488281e+00,3.351039886474609375e-01,-2.306923866271972656e+00,1.227677226066589355e+00,1.125870466232299805e+00
3.765024542808532715e-01,1.425381153821945190e-01,-1.409980297088623047e+00,7.545518875122070312e-01,3.333110809326171875e+00,2.115495204925537109e+00,-5.357995629310607910e-02,-1.920889973640441895e+00,1.275763392448425293e+00,1.349397540092468262e+00
4.644057452678680420e-01,8.057124018669128418e-01,-2.632106781005859375e+00,-6.944844126701354980e-02,3.604167222976684570e+00,2.096411705017089844e+00,8.788263797760009766e-01,-2.754709243774414062e+00,1.502678990364074707e+00,8.073987960815429688e-01
5.654562711715698242e-01,1.158375024795532227e+00,-2.911630153656005859e+00,-6.884555816650390625e-01,3.377812862396240234e+00,1.986138701438903809e+00,1.200070500373840332e+00,-2.651139259338378906e+00,1.694043278694152832e+00,5.495910644531250000e-01
7.673796415328979492e-01,1.128808975219726562e+00,-2.724175214767456055e+00,-1.115415573120117188e+00,3.115889310836791992e+00,1.710412859916687012e+00,1.268006801605224609e+00,-2.013776779174804688e+00,1.261689782142639160e+00,-1.095042824745178223e-01
5.397318005561828613e-01,1.021005749702453613e+00,-2.589245319366455078e+00,-7.206695079803466797e-01,3.317919969558715820e+00,1.826710939407348633e+00,1.015338182449340820e+00,-2.535980224609375000e+00,1.427574992179870605e+00,4.414291977882385254e-01
5.404449701309204102e-01,8.176736235618591309e-01,-2.467288494110107422e+00,-2.012884020805358887e-01,3.429043292999267578e+00,2.033657550811767578e+00,9.569159746170043945e-01,-2.746236324310302734e+00,1.624025940895080566e+00,9.414067268371582031e-01
3.930774033069610596e-01,3.554468154907226562e-01,-2.292540788650512695e+00,3.025313913822174072e-01,3.414560794830322266e+00,1.875425934791564941e+00,6.035670042037963867e-01,-2.668025016784667969e+00,1.508961558341979980e+00,1.425828576087951660e+00
9.499303698539733887e-01,1.220504522323608398e+00,-3.014763116836547852e+00,-1.713238239288330078e+00,3.271650075912475586e+00,1.438462734222412109e+00,1.408945560455322266e+00,-2.150680065155029297e+00,1.138794898986816406e+00,-6.011676788330078125e-01
7.458057403564453125e-01,2.937494218349456787e-02,-1.718303918838500977e+00,3.818422257900238037e-01,3.503069400787353516e+00,1.915512442588806152e+00,2.034641504287719727e-01,-2.093568325042724609e+00,1.088189721107482910e+00,1.279552698135375977e+00
